point_id,expected_demand,type,hex_id,attractiveness
312535,572.0523618204663,pvz,29,0.05
312610,529.9846578849252,pvz,14,0.05
312626,928.2166273428735,pvz,58,0.2
312745,266.0236190793799,pvz,12,0.05
312789,1855.7454586250117,pvz,54,0.05
313083,2422.2799750433364,pvz,28,0.5
313125,2127.158238358105,pvz,12,0.3
313139,432.4559017379912,pvz,44,0.05
313388,1402.335655123048,pvz,67,0.05
313489,7929.852782330744,pvz,61,0.05
313489,7929.852782330744,pvz,61,0.05
313489,7929.852782330744,pvz,61,0.05
313489,7929.852782330744,pvz,61,0.1
313586,304.40256176997934,pvz,37,0.1
313779,484.5087568919392,pvz,23,0.05
313972,3039.505140683453,pvz,37,1.3
314080,3389.896815481093,pvz,14,0.2
314375,173.42065141154706,pvz,35,0.1
314488,247.78335724719918,pvz,34,0.05
314525,444.80697341543186,pvz,31,0.05
314626,659.6236273483697,pvz,56,0.05
314888,196.42177463146794,pvz,57,0.05
314947,260.12324781868057,pvz,43,0.05
314956,327.0837795325538,pvz,43,0.05
314961,1620.9366451090484,pvz,34,0.4
315195,378.45334668689844,pvz,52,0.05
315568,2411.4820712254386,pvz,58,0.5
315637,824.209722384634,pvz,29,0.05
315660,1355.0622756439839,pvz,45,0.2
315869,162.58639096085798,pvz,42,0.05
316252,930.4800487481989,pvz,29,0.05
316453,1056.99657081223,pvz,53,0.05
316508,300.7783151828873,pvz,45,0.05
316637,265.5155238006488,pvz,66,0.05
316959,183.80206079909013,pvz,58,0.05
316998,1005.0329216336323,pvz,38,0.3
317079,637.1634767950794,pvz,27,0.7
317159,609.1746987795657,pvz,23,0.05
317386,649.6827939172128,pvz,60,0.05
317394,349.5694752289409,pvz,53,0.05
317464,1413.9374540993258,pvz,46,0.05
317467,289.0156992640736,pvz,43,0.05
317624,148.44017547880898,pvz,47,0.05
317634,770.5316915894725,pvz,14,0.05
318052,1045.0314863833385,pvz,13,0.2
318076,174.40089565353566,pvz,57,0.05
318084,502.0556009026445,pvz,55,0.05
318205,532.1594388423522,pvz,31,0.05
318295,451.6759308671192,pvz,31,0.05
318390,798.4442335888318,pvz,29,0.05
319049,1854.314215030045,pvz,19,0.4
319050,175.22151753239123,pvz,47,0.05
319166,1099.527481476668,pvz,15,0.05
319479,231.9532965115746,pvz,38,0.05
319606,931.9044504504985,pvz,29,0.05
319831,107.40256106378685,pvz,37,0.05
319945,526.4349294608176,pvz,42,0.2
319960,2111.041342823341,pvz,15,0.05
319966,900.6878708317091,pvz,56,0.05
320010,1559.7483438907313,pvz,67,0.05
320015,1370.60581977119,pvz,36,0.6
320115,294.77841033309403,pvz,30,0.05
320330,4905.2570271830655,pvz,67,0.2
320500,3120.7691942418837,pvz,52,0.4
320592,1998.4513137817507,pvz,44,0.2
320938,1882.5884876784726,pvz,12,0.5
320976,2557.460568683126,pvz,29,0.2
321022,364.9474320543009,pvz,43,0.05
321023,252.0371699885905,pvz,12,0.05
321194,874.7125984964367,pvz,45,0.1
321461,1748.2966861798723,pvz,34,0.4
321507,262.17741779606445,pvz,26,0.05
321694,687.1878271876677,pvz,14,0.05
321994,3243.7980122990048,pvz,19,0.9
322154,1911.990238760457,pvz,50,0.3
322499,624.2214169890244,pvz,39,0.05
322743,804.4258862895276,pvz,35,0.3
322777,2857.2500590471122,pvz,29,0.2
322809,242.72988245156304,pvz,30,0.05
322864,703.1638849074437,pvz,49,0.1
323014,1695.6008332064152,pvz,52,0.2
323036,2067.705856823381,pvz,45,0.4
323085,714.4458758414429,pvz,50,0.1
323098,239.45649236905479,pvz,45,0.05
323326,217.2128100248384,pvz,41,0.05
323509,603.1839349603503,pvz,55,0.05
324782,651.2716228396772,pvz,48,0.05
324796,1586.7206769394102,pvz,54,0.05
325074,501.2536727253385,pvz,4,0.1
325165,363.4936506690114,pvz,31,0.05
325414,142.64591362928093,pvz,58,0.05
325824,1667.9846790475049,pvz,34,0.4
326073,175.7063970008377,pvz,47,0.05
326637,845.0116263522393,pvz,46,0.05
326835,889.9042721376265,pvz,56,0.05
327069,1011.4420651277073,pvz,36,0.5
327229,1393.3015803437615,pvz,58,0.4
327321,384.0357159516878,pvz,34,0.05
327421,221.97626845238727,pvz,4,0.05
327619,1104.7855782272188,pvz,50,0.2
327650,414.52525974919484,pvz,27,0.5
329651,410.1826755575297,pvz,27,0.2
330065,714.8946704419228,pvz,61,0.2
331720,838.5225323886066,pvz,48,0.05
332239,410.8021526667669,pvz,44,0.05
335637,489.51286727675193,pvz,36,0.05
335637,489.51286727675193,pvz,36,0.05
335761,1020.4697713510078,pvz,28,0.2
336560,518.5375247846814,pvz,31,0.05
337942,648.4196362052984,pvz,29,0.05
340344,3967.1056909015438,pvz,50,0.6
342331,1161.8265193934692,pvz,46,0.05
349000,506.9101662999076,pvz,62,0.05
349561,330.95811211083657,pvz,28,0.05
350046,1730.2406029472977,pvz,44,0.2
360286,1384.5514042101217,pvz,19,0.6
363859,347.7720296661106,pvz,53,0.05
364170,420.9072486361657,pvz,41,0.05
50000027,1423.9144791765307,pvz,31,0.2
50000309,1335.6120664227803,pvz,38,0.2
50000340,303.8315731236068,pvz,12,0.05
50000763,2742.308836820911,pvz,36,0.8
50000808,2595.432366603273,pvz,13,0.3
50000939,71.7821407344519,pvz,20,0.05
50001022,431.8256373821899,pvz,50,0.1
50001050,245.11239790767644,pvz,66,0.05
50001101,1454.8929034495202,pvz,21,0.4
50001411,1479.6130691068413,pvz,42,0.6
50001545,267.47962880476996,pvz,27,0.3
50001625,677.3019064788174,pvz,57,0.1
50001677,4164.684710845962,pvz,4,0.5
50001712,344.2167077490335,pvz,48,0.05
50001931,128.37541779747707,pvz,36,0.05
50002078,75.04879094027193,pvz,27,0.05
50002241,2540.5562667582226,pvz,50,0.4
50002472,773.5545737405421,pvz,20,0.4
50002618,109.14452816206885,pvz,37,0.05
50002690,332.4267857526513,pvz,12,0.1
50002697,835.3664337277446,pvz,36,0.2
50002790,760.3508989728151,pvz,66,0.2
50002867,883.9850046473293,pvz,46,0.05
50002962,624.7095622381884,pvz,51,0.1
50003019,471.9782744922533,pvz,42,0.2
50003086,168.28853053792287,pvz,51,0.05
50003520,3428.569205857019,pvz,22,1.0
50003801,351.35861564046456,pvz,43,0.05
50003803,0.0,pvz,25,0.05
50003893,218.94032199853976,pvz,34,0.05
50003926,1900.0,pvz,32,0.05
50004254,829.0521047598495,pvz,29,0.05
50004291,120.00146299122056,pvz,6,0.05
50004457,283.37949789564874,pvz,28,0.05
50004460,539.4360945266717,pvz,62,0.05
50004504,479.99853700877946,pvz,6,0.2
50004592,1328.441041919733,pvz,34,0.2
50005049,252.57524506264156,pvz,27,0.2
50005059,500.6146474849142,pvz,42,0.2
50005090,347.4856832525006,pvz,49,0.05
50005267,250.03407596352426,pvz,37,0.1
50005351,171.4307941429809,pvz,22,0.05
50005386,1517.0269055322071,pvz,52,0.2
50005499,347.8082777044344,pvz,45,0.05
50005687,82.45262724345909,pvz,20,0.05
50005710,5209.133524877587,pvz,29,0.2
50005821,1421.7984352764859,pvz,60,0.05
50005846,784.4797617163371,pvz,42,0.2
50005901,227.2847709891229,pvz,57,0.05
50005904,1511.064857659782,pvz,46,0.05
50006036,1684.5745681314138,pvz,44,0.2
50006188,142.70282331459956,pvz,12,0.05
50006212,547.4960755886187,pvz,23,0.05
50006225,1250.4907218847375,pvz,67,0.05
50006250,563.8583164742679,pvz,27,0.6
50006259,409.50803134696207,pvz,27,0.4
50006280,701.3130319866847,pvz,52,0.05
50006291,1831.0609091022968,pvz,26,0.2
50006347,5266.60925794316,pvz,44,0.6
50006393,1102.8190491400308,pvz,46,0.05
50006425,170.8857467766287,pvz,47,0.05
50006439,456.8025300177595,pvz,28,0.05
50006544,2147.920235138055,pvz,43,0.2
50006610,675.7182629538623,pvz,28,0.1
50006622,2650.2168575355827,pvz,67,0.1
50006677,799.0937802288606,pvz,12,0.2
50006771,3817.0318377008275,pvz,45,0.6
50006852,475.46624489452154,pvz,23,0.05
50006867,1805.6273288580473,pvz,13,0.2
50006913,512.108313634684,pvz,39,0.05
50006952,1138.5871005582294,pvz,44,0.1
50007038,536.5382792147545,pvz,53,0.05
50007090,166.88803985758653,pvz,47,0.05
50007108,195.26538439858302,pvz,43,0.05
50007186,2425.342809998942,pvz,12,0.6
50007203,833.9117994057547,pvz,58,0.2
50007243,2116.412933792871,pvz,43,0.05
50007243,2116.412933792871,pvz,43,0.05
50007483,1644.5292451038185,pvz,44,0.2
50007486,784.3162270451116,pvz,23,0.05
50007505,1409.2195613981617,pvz,35,1.0
50007531,824.1234512915761,pvz,53,0.1
50007604,687.6039406970036,pvz,29,0.05
50007850,2132.4369403908186,pvz,34,0.4
50007861,1410.875554965186,pvz,36,0.4
50007876,386.19876422367037,pvz,53,0.05
50007884,237.6045379020329,pvz,36,0.1
50007996,421.37893431970843,pvz,57,0.1
50008049,189.68505952083146,pvz,20,0.1
50008202,91.07659581870458,pvz,35,0.05
50008206,1272.2445006773441,pvz,49,0.1
50008234,1130.0189216753492,pvz,37,0.5
50008255,678.9607398341578,pvz,27,0.4
50008314,7544.815142860706,pvz,37,0.7
50008314,7544.815142860706,pvz,37,0.7
50008516,1314.1051806662488,pvz,60,0.05
50008666,170.75967008117937,pvz,58,0.05
50008878,563.7400068408178,pvz,39,0.05
50008881,2262.923802652436,pvz,19,0.7
50008906,592.9976215551892,pvz,31,0.05
50008920,2226.33398086843,pvz,44,0.2
50009042,260.8354481072097,pvz,21,0.05
50009047,563.3462022105011,pvz,14,0.05
50009353,678.0783264631289,pvz,53,0.05
50009382,1045.8011367449753,pvz,57,0.2
50009499,914.700863913085,pvz,14,0.05
50009505,423.39934161292786,pvz,36,0.2
50009520,317.6241353125226,pvz,66,0.05
50010060,1798.8269776676325,pvz,45,0.3
50010084,553.2987905351787,pvz,45,0.05
50010189,243.50086120693518,pvz,34,0.05
50010262,0.0,pvz,11,0.05
50010294,2175.4736505814585,pvz,57,0.6
50010338,402.2263894847747,pvz,55,0.05
50011386,863.862613719674,pvz,27,0.4
50011399,1756.291426641513,pvz,67,0.05
50011456,381.5855690296672,pvz,21,0.1
50011632,966.6843275772634,pvz,53,0.1
50011662,106.8673629497377,pvz,37,0.05
50011665,1050.9081834524522,pvz,14,0.05
50011757,699.4309183102259,pvz,27,0.6
50011829,90.46157524264808,pvz,35,0.05
50012731,1180.8062606187393,pvz,42,0.5
50012770,2274.3128822285853,pvz,36,0.8
50012866,637.1163490591064,pvz,53,0.05
50012899,80.9194333075963,pvz,20,0.05
50012911,1413.808321529156,pvz,20,0.5
50013041,331.20532005924895,pvz,20,0.2
50013068,456.0724251540239,pvz,44,0.05
50013069,1019.2757728222749,pvz,39,0.1
50013072,693.6041572647113,pvz,62,0.05
50013264,398.0899974379064,pvz,38,0.1
50013391,902.5113266720039,pvz,44,0.1
50013422,8682.92741330809,pvz,53,0.3
50013422,8682.92741330809,pvz,53,0.3
50013432,2805.81235856293,pvz,42,1.0
50013587,2954.7880102279214,pvz,46,0.2
50013770,1126.4463705491444,pvz,42,0.5
50013942,112.94060966172378,pvz,27,0.1
50013962,329.1873504925944,pvz,19,0.1
50013987,2338.1944755374816,pvz,39,0.2
50014074,1537.057168821741,pvz,28,0.3
50014102,531.9287725931936,pvz,44,0.05
50014180,196.71040501333522,pvz,42,0.05
50014197,1387.3182649709254,pvz,36,0.4
50014330,1403.8365937913195,pvz,54,0.05
50014582,312.75693711706,pvz,43,0.05
50014731,804.2885126559449,pvz,52,0.1
50014963,442.36879371608194,pvz,44,0.05
50014990,2191.652777130425,pvz,43,0.2
50015044,948.4575870655719,pvz,53,0.1
50015132,422.5219606821489,pvz,44,0.05
50015247,504.2818472596933,pvz,41,0.05
50015344,7128.050968460519,pvz,37,0.6
50015344,7128.050968460519,pvz,37,0.6
50015367,303.91633967874213,pvz,30,0.05
50015381,1769.02410963795,pvz,44,0.2
50015385,2097.6610246824735,pvz,55,0.05
50015385,2097.6610246824735,pvz,55,0.05
50015425,1010.3896812298524,pvz,15,0.05
50015468,2587.7608685643017,pvz,14,0.2
50015544,840.2973197566824,pvz,53,0.05
50015564,337.14164374495243,pvz,23,0.05
50015722,945.3708529966284,pvz,44,0.1
50015771,385.3666483625384,pvz,19,0.1
50015868,1490.2845105565193,pvz,54,0.05
50015883,1340.5066971997044,pvz,23,0.05
50015985,878.6824938696064,pvz,48,0.05
50015998,615.4437160109146,pvz,12,0.2
50016121,1649.1428217357554,pvz,39,0.2
50016142,478.7165527896187,pvz,49,0.05
50016159,3600.316967151222,pvz,53,0.4
50016237,1305.4694911919103,pvz,15,0.05
50016277,297.7618830500879,pvz,49,0.05
50016337,794.2036068247005,pvz,29,0.05
50016357,153.62473429116113,pvz,21,0.05
50016366,1013.3327124100811,pvz,66,0.2
50016375,332.98927609166475,pvz,49,0.05
50016466,576.9108370391946,pvz,39,0.05
50016484,806.2007087082384,pvz,21,0.2
50016546,205.91015448456653,pvz,66,0.05
50016554,956.415676081734,pvz,58,0.2
50016599,1318.5068534207037,pvz,29,0.1
50016618,417.22706824635384,pvz,44,0.05
50016730,4879.836728179466,pvz,36,0.5
50016730,4879.836728179466,pvz,36,0.5
50017063,600.6355633476874,pvz,45,0.1
50017134,1207.9505363836442,pvz,14,0.05
50017220,144.28332874601077,pvz,42,0.05
50017222,606.1528773044481,pvz,53,0.05
50017267,943.0137901123336,pvz,21,0.2
50017284,439.0637135260169,pvz,40,0.05
50017354,756.632577104289,pvz,27,0.6
50017374,711.541956599245,pvz,20,0.2
50017411,563.5530866542072,pvz,29,0.05
50017560,203.75801110446307,pvz,41,0.05
50017741,424.2191077891025,pvz,44,0.05
50017787,2034.0657967386585,pvz,28,0.4
50017901,132.61827553108918,pvz,35,0.05
50017960,284.30444083918167,pvz,35,0.2
50018091,653.779098391829,pvz,23,0.05
50018097,415.5911299446266,pvz,49,0.05
50018225,483.3715407154922,pvz,75,0.05
50019116,1311.5174315592817,pvz,23,0.1
50019221,442.3930712111996,pvz,53,0.05
50019260,2383.1417257590774,pvz,42,0.8
50019334,1058.3884472748036,pvz,38,0.2
50019523,2763.233830267979,pvz,19,0.8
50019608,598.7589650142604,pvz,50,0.1
50019620,668.7402887353891,pvz,43,0.05
50019696,775.3537243476097,pvz,29,0.05
50019717,665.2510739804422,pvz,14,0.05
50019822,322.6921035077006,pvz,55,0.05
50022075,1132.9994135770773,pvz,46,0.05
50022127,2381.8073166280224,pvz,41,0.6
50022152,2409.6952101358756,pvz,21,0.8
50022194,42.62459399263164,pvz,27,0.05
50022268,1545.3449713107386,pvz,14,0.05
50022339,1436.7672795844362,pvz,46,0.05
50022352,111.08211897458825,pvz,36,0.05
50022393,1892.7363344553978,pvz,36,0.6
50022479,522.64832005484,pvz,44,0.05
50022480,498.75935219317324,pvz,58,0.2
50022556,329.48985837770044,pvz,35,0.1
50022727,135.33705015706715,pvz,4,0.05
50022734,1841.1857021809763,pvz,60,0.05
50022799,814.7278568033256,pvz,26,0.05
50022830,834.2299508777554,pvz,35,0.5
50022857,1628.0769445074748,pvz,20,0.5
50022893,427.00729165581095,pvz,12,0.1
50022919,447.5111113979307,pvz,44,0.05
50022975,524.0638825312533,pvz,39,0.05
50027095,525.6468575084348,pvz,48,0.05
50027099,131.06505435549775,pvz,36,0.05
50027102,512.4230230490014,pvz,53,0.05
50027530,180.24911314404707,pvz,19,0.05
50027531,0.0,pvz,25,0.05
50027540,854.5700936436966,pvz,19,0.2
50031275,1116.0692214540773,pvz,42,0.5
50031674,929.8890073202941,pvz,54,0.05
50031787,238.2335782059066,pvz,28,0.05
50031886,1281.2795960989665,pvz,21,0.5
50032032,594.3046782526678,pvz,58,0.2
50032099,41.86759266154812,pvz,27,0.05
50034056,2121.1248400198897,pvz,28,0.4
50034058,474.3401558865805,pvz,75,0.05
50034108,499.4677602576954,pvz,35,0.3
50034184,2254.144840796428,pvz,34,0.4
50034737,245.46316402648833,pvz,45,0.05
50034918,226.6808744460001,pvz,47,0.05
50034991,124.91402791042646,pvz,21,0.05
50035050,168.60106440030148,pvz,51,0.05
50035105,2233.6658900685084,pvz,46,0.1
50035283,1012.3418561501633,pvz,54,0.05
50035379,293.6356072028196,pvz,4,0.05
50035892,494.56438743283536,pvz,39,0.05
50035925,657.4282889111803,pvz,36,0.3
50037986,577.2102523916099,pvz,28,0.1
50038086,102.16689430469066,pvz,37,0.05
